GradeDate,Firm,currentPriceTarget,priorPriceTarget
2022-08-17,Wedbush,220.0,200.0
2022-08-19,Keybanc,185.0,177.0
2022-08-22,Evercore ISI Group,185.0,185.0
2022-09-06,Bernstein,170.0,170.0
2022-09-06,"Monness, Crespi, Hardt",174.0,174.0
2022-09-20,Evercore ISI Group,190.0,185.0
2022-09-29,B of A Securities,160.0,185.0
2022-09-29,Rosenblatt,189.0,160.0
2022-10-11,Barclays,155.0,169.0
2022-10-13,Credit Suisse,190.0,201.0
2022-10-17,Morgan Stanley,177.0,180.0
2022-10-21,"Monness, Crespi, Hardt",174.0,174.0
2022-10-28,"Monness, Crespi, Hardt",174.0,174.0
2022-10-28,DA Davidson,167.0,185.0
2022-10-28,Wedbush,200.0,220.0
2022-10-28,Keybanc,177.0,185.0
2022-10-28,Barclays,156.0,155.0
2022-10-28,Deutsche Bank,170.0,175.0
2022-10-28,Citigroup,175.0,185.0
2022-10-28,Credit Suisse,184.0,190.0
2022-11-07,Barclays,144.0,156.0
2022-11-07,B of A Securities,154.0,160.0
2022-11-08,Morgan Stanley,175.0,177.0
2022-11-08,UBS,180.0,185.0
2022-12-12,Oppenheimer,170.0,190.0
2022-12-20,JP Morgan,190.0,200.0
2023-01-03,Exane BNP Paribas,140.0,0.0
2023-01-04,Wedbush,175.0,200.0
2023-01-04,Tigress Financial,210.0,210.0
2023-01-09,Bernstein,125.0,170.0
2023-01-11,Barclays,133.0,144.0
2023-01-13,Rosenblatt,165.0,189.0
2023-01-18,Canaccord Genuity,170.0,200.0
2023-01-18,"Monness, Crespi, Hardt",174.0,174.0
2023-01-19,JP Morgan,180.0,190.0
2023-01-23,Deutsche Bank,160.0,170.0
2023-01-27,B of A Securities,153.0,154.0
2023-02-03,"Monness, Crespi, Hardt",174.0,174.0
2023-02-03,Bernstein,125.0,125.0
2023-02-03,B of A Securities,158.0,153.0
2023-02-03,DA Davidson,173.0,167.0
2023-02-03,Rosenblatt,173.0,165.0
2023-02-03,Wedbush,180.0,175.0
2023-02-03,JP Morgan,175.0,180.0
2023-02-03,Raymond James,170.0,185.0
2023-02-03,Cowen & Co.,195.0,200.0
2023-02-03,Piper Sandler,195.0,0.0
2023-02-03,Barclays,145.0,133.0
2023-02-03,New Street Research,145.0,165.0
2023-02-03,Needham,170.0,0.0
2023-02-06,Evercore ISI Group,190.0,0.0
2023-03-02,Jefferies,195.0,0.0
2023-03-06,Goldman Sachs,199.0,0.0
2023-03-08,Wedbush,190.0,180.0
2023-03-10,Needham,170.0,0.0
2023-03-10,LightShed Partners,120.0,0.0
2023-03-30,Needham,170.0,0.0
2023-04-05,B of A Securities,168.0,158.0
2023-04-05,Jefferies,195.0,195.0
2023-04-13,Credit Suisse,188.0,184.0
2023-04-13,Canaccord Genuity,180.0,170.0
2023-04-17,Wedbush,205.0,0.0
2023-04-19,JP Morgan,190.0,175.0
2023-04-26,Barclays,149.0,145.0
2023-04-26,Deutsche Bank,170.0,160.0
2023-04-27,Bernstein,125.0,125.0
2023-04-28,DA Davidson,173.0,173.0
2023-04-30,"Monness, Crespi, Hardt",174.0,174.0
2023-05-01,B of A Securities,173.0,168.0
2023-05-02,Baird,180.0,170.0
2023-05-04,Rosenblatt,173.0,0.0
2023-05-04,Canaccord Genuity,185.0,0.0
2023-05-05,Keybanc,180.0,177.0
2023-05-05,Bernstein,175.0,125.0
2023-05-05,Raymond James,180.0,170.0
2023-05-05,Rosenblatt,198.0,173.0
2023-05-05,Oppenheimer,195.0,0.0
2023-05-05,"Monness, Crespi, Hardt",188.0,0.0
2023-05-05,B of A Securities,176.0,173.0
2023-05-05,Needham,195.0,170.0
2023-05-05,Piper Sandler,180.0,195.0
2023-05-05,Deutsche Bank,180.0,170.0
2023-05-05,Atlantic Equities,200.0,180.0
2023-05-05,Morgan Stanley,185.0,180.0
2023-05-12,Bernstein,175.0,175.0
2023-05-22,Loop Capital,180.0,0.0
2023-05-22,Bernstein,175.0,175.0
2023-05-31,Wedbush,205.0,0.0
2023-06-02,Morgan Stanley,190.0,185.0
2023-06-02,Jefferies,210.0,195.0
2023-06-05,Evercore ISI Group,210.0,190.0
2023-06-05,B of A Securities,190.0,176.0
2023-06-05,Wedbush,205.0,0.0
2023-06-06,Wedbush,205.0,0.0
2023-06-06,Credit Suisse,200.0,188.0
2023-06-06,"Monness, Crespi, Hardt",188.0,188.0
2023-06-06,Needham,195.0,0.0
2023-06-06,Wells Fargo,210.0,185.0
2023-06-06,DA Davidson,185.0,193.0
2023-06-07,Wedbush,220.0,205.0
2023-06-13,UBS,190.0,180.0
2023-06-14,Bernstein,175.0,175.0
2023-06-23,Tigress Financial,225.0,210.0
2023-06-30,Citigroup,240.0,0.0
2023-07-05,UBS,190.0,190.0
2023-07-11,Keybanc,200.0,180.0
2023-07-17,Morgan Stanley,220.0,190.0
2023-07-19,B of A Securities,210.0,190.0
2023-07-20,Citigroup,240.0,240.0
2023-07-20,Credit Suisse,220.0,200.0
2023-07-24,Wells Fargo,225.0,210.0
2023-07-24,Deutsche Bank,210.0,180.0
2023-07-25,Morgan Stanley,220.0,220.0
2023-07-27,Bernstein,195.0,175.0
2023-07-31,Piper Sandler,220.0,180.0
2023-08-01,Baird,204.0,180.0
2023-08-01,TD Cowen,220.0,195.0
2023-08-02,JP Morgan,235.0,190.0
2023-08-04,Needham,195.0,0.0
2023-08-04,Citigroup,240.0,240.0
2023-08-04,Barclays,167.0,149.0
2023-08-04,Rosenblatt,198.0,0.0
2023-08-04,Raymond James,200.0,180.0
2023-08-04,Morgan Stanley,215.0,220.0
2023-08-04,Canaccord Genuity,205.0,185.0
2023-08-17,Wedbush,230.0,0.0
2023-09-07,Wedbush,230.0,0.0
2023-09-07,Needham,195.0,0.0
2023-09-08,JP Morgan,230.0,235.0
2023-09-12,Wedbush,230.0,0.0
2023-09-12,Rosenblatt,198.0,0.0
2023-09-13,Wedbush,240.0,230.0
2023-09-13,Needham,195.0,0.0
2023-09-13,B of A Securities,208.0,210.0
2023-09-14,Keybanc,200.0,0.0
2023-09-15,Credit Suisse,220.0,220.0
2023-09-18,Wedbush,240.0,0.0
2023-09-19,Barclays,167.0,0.0
2023-09-19,Evercore ISI Group,210.0,210.0
2023-09-22,B of A Securities,208.0,208.0
2023-09-25,Morgan Stanley,215.0,215.0
2023-09-26,B of A Securities,208.0,208.0
2023-09-27,UBS,190.0,190.0
2023-09-28,Evercore ISI Group,210.0,210.0
2023-10-09,Barclays,167.0,167.0
2023-10-09,Bernstein,195.0,195.0
2023-10-16,Morgan Stanley,210.0,215.0
2023-10-24,B of A Securities,173.0,173.0
2023-10-30,Barclays,166.0,167.0
2023-10-30,Oppenheimer,200.0,220.0
2023-10-31,Needham,195.0,0.0
2023-11-01,Wedbush,240.0,0.0
