ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2021-04-01,Wolfe Research,122.5,105.55303955078125,2022-04-01,138.91868591308594
2021-04-09,Argus Research,125.0,112.53561401367188,2022-04-11,127.69123840332031
2021-04-15,TD Cowen,130.0,113.25821685791016,2022-04-18,126.55430603027344
2021-04-19,Canaccord Genuity,130.0,113.48172760009766,2022-04-19,128.8663330078125
2021-04-19,Mizuho,130.0,113.48172760009766,2022-04-19,128.8663330078125
2021-04-19,Oppenheimer,117.5,113.48172760009766,2022-04-19,128.8663330078125
2021-04-20,Keybanc,131.25,112.94895935058594,2022-04-20,126.91461181640625
2021-04-22,Jefferies,135.0,111.63610076904297,2022-04-22,118.58397674560547
2021-04-23,BMO Capital,130.0,113.98574829101562,2022-04-25,121.99225616455078
2021-04-23,Credit Suisse,125.0,113.98574829101562,2022-04-25,121.99225616455078
2021-04-26,Truist Securities,120.0,114.48136901855469,2022-04-26,117.6071548461914
2021-04-28,Stifel,135.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Evercore ISI Group,141.25,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Raymond James,137.5,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,BMO Capital,135.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Susquehanna,155.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Jefferies,142.5,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Canaccord Genuity,140.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Credit Suisse,137.75,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Barclays,150.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Morgan Stanley,128.75,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Mizuho,140.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Needham,135.0,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Wells Fargo,142.5,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Keybanc,134.05,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,JMP Securities,142.5,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,B of A Securities,137.75,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Piper Sandler,131.75,116.91529083251953,2022-04-28,117.48077392578125
2021-04-28,Oppenheimer,125.5,116.91529083251953,2022-04-28,117.48077392578125
2021-04-29,Argus Research,140.0,118.58647155761719,2022-04-29,113.10655975341797
2021-05-03,China Renaissance,150.0,116.12430572509766,2022-05-03,116.30272674560547
2021-05-10,Citigroup,120.75,113.58035278320312,2022-05-10,113.38954162597656
2021-06-02,KGI Securities,150.0,117.48771667480469,2022-06-02,116.58867645263672
2021-06-11,Tigress Financial,159.25,120.4420166015625,2022-06-13,105.4573974609375
2021-07-20,Jefferies,147.5,125.10021209716797,2022-07-20,112.89889526367188
2021-07-23,Credit Suisse,167.5,131.84588623046875,2022-07-25,106.5650634765625
2021-07-28,Wolfe Research,170.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,MKM Partners,157.5,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Bernstein,160.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,JMP Securities,155.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Canaccord Genuity,155.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,JP Morgan,162.5,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Jefferies,157.5,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Mizuho,150.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Stifel,150.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Raymond James,160.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Credit Suisse,170.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Keybanc,153.55,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Morgan Stanley,150.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Truist Securities,155.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,B of A Securities,157.5,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Oppenheimer,150.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,BMO Capital,150.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Susquehanna,180.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Barclays,160.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Needham,160.0,134.89781188964844,2022-07-28,113.21609497070312
2021-07-28,Piper Sandler,151.7,134.89781188964844,2022-07-28,113.21609497070312
