GradeDate,Firm,currentPriceTarget,priorPriceTarget
2023-06-26,Deutsche Bank,230.0,200.0
2023-07-03,Wedbush,300.0,0.0
2023-07-03,Citigroup,215.0,215.0
2023-07-03,Truist Securities,240.0,154.0
2023-07-03,JP Morgan,120.0,115.0
2023-07-03,Deutsche Bank,270.0,260.0
2023-07-03,Piper Sandler,305.0,0.0
2023-07-03,Canaccord Genuity,293.0,257.0
2023-07-03,Goldman Sachs,275.0,248.0
2023-07-05,Morgan Stanley,250.0,250.0
2023-07-06,CFRA,310.0,300.0
2023-07-06,B of A Securities,300.0,225.0
2023-07-07,Mizuho,300.0,230.0
2023-07-12,Citigroup,278.0,215.0
2023-07-17,Wedbush,300.0,0.0
2023-07-17,Morgan Stanley,250.0,250.0
2023-07-17,Wells Fargo,265.0,170.0
2023-07-19,CFRA,325.0,310.0
2023-07-20,JP Morgan,120.0,120.0
2023-07-20,TD Cowen,200.0,150.0
2023-07-20,Jefferies,265.0,0.0
2023-07-20,Truist Securities,254.0,240.0
2023-07-20,Baird,300.0,0.0
2023-07-20,Wedbush,350.0,300.0
2023-07-20,Wells Fargo,265.0,265.0
2023-07-20,Bernstein,150.0,0.0
2023-07-20,Barclays,260.0,260.0
2023-07-20,Guggenheim,125.0,112.0
2023-07-20,Mizuho,330.0,300.0
2023-07-21,Morgan Stanley,250.0,250.0
2023-07-24,UBS,270.0,220.0
2023-07-24,Baird,300.0,300.0
2023-07-25,Morgan Stanley,250.0,250.0
2023-08-07,Bernstein,150.0,150.0
2023-08-30,Guggenheim,125.0,0.0
2023-09-06,Deutsche Bank,300.0,0.0
2023-09-11,Morgan Stanley,400.0,250.0
2023-09-12,RBC Capital,305.0,0.0
2023-09-15,Piper Sandler,300.0,0.0
2023-09-18,Guggenheim,125.0,0.0
2023-09-18,Goldman Sachs,275.0,0.0
2023-09-22,Barclays,260.0,260.0
2023-09-26,RBC Capital,305.0,0.0
2023-09-27,Deutsche Bank,285.0,300.0
2023-09-28,Morgan Stanley,400.0,400.0
2023-09-29,Canaccord Genuity,293.0,293.0
2023-09-29,Piper Sandler,300.0,300.0
2023-09-29,Barclays,278.0,0.0
2023-10-02,Truist Securities,243.0,254.0
2023-10-02,RBC Capital,305.0,305.0
2023-10-02,CFRA,310.0,325.0
2023-10-03,JP Morgan,135.0,120.0
2023-10-09,Jefferies,250.0,265.0
2023-10-09,Evercore ISI Group,165.0,165.0
2023-10-09,Wells Fargo,260.0,265.0
2023-10-10,UBS,266.0,290.0
2023-10-11,Citigroup,271.0,278.0
2023-10-16,Wedbush,350.0,0.0
2023-10-16,Piper Sandler,290.0,300.0
2023-10-18,Baird,300.0,300.0
2023-10-19,JP Morgan,135.0,135.0
2023-10-19,Goldman Sachs,235.0,0.0
2023-10-19,Truist Securities,226.0,241.0
2023-10-19,Guggenheim,125.0,0.0
2023-10-19,Roth MKM,85.0,0.0
2023-10-19,Citigroup,255.0,271.0
2023-10-19,Morgan Stanley,380.0,400.0
2023-10-19,Deutsche Bank,275.0,0.0
2023-10-19,Mizuho,310.0,330.0
2023-10-19,Wedbush,310.0,350.0
2023-10-19,B of A Securities,290.0,300.0
2023-10-19,Wells Fargo,250.0,260.0
2023-11-09,HSBC,146.0,0.0
2023-11-14,Deutsche Bank,275.0,275.0
2023-11-14,Goldman Sachs,235.0,235.0
2023-11-14,Morgan Stanley,380.0,380.0
2023-11-19,Piper Sandler,295.0,290.0
2023-11-20,Jefferies,210.0,250.0
2023-11-28,Wedbush,310.0,0.0
2023-11-30,Truist Securities,226.0,226.0
2023-11-30,Morgan Stanley,380.0,380.0
2023-12-01,CFRA,300.0,0.0
2023-12-01,Goldman Sachs,235.0,235.0
2023-12-01,Wedbush,310.0,0.0
2023-12-01,RBC Capital,301.0,0.0
2023-12-14,Deutsche Bank,260.0,275.0
2023-12-15,Guggenheim,132.0,125.0
2023-12-18,RBC Capital,300.0,301.0
2023-12-22,Wedbush,350.0,310.0
2023-12-22,RBC Capital,300.0,0.0
2023-12-27,Morgan Stanley,380.0,380.0
2024-01-16,Wedbush,350.0,0.0
2024-01-18,Barclays,250.0,260.0
2024-01-22,Morgan Stanley,345.0,380.0
2024-01-23,Wedbush,350.0,0.0
2024-01-24,Redburn Atlantic,170.0,0.0
